Epoch,chi_Mean_0.2775,chi_Mean_1.11,chi_Mean_4.44
555,-14.923765,-14.935837,-22.604917
556,-14.923434,-14.934501,-22.616278
557,-14.925516,-14.937993,-22.598563
558,-14.924756,-14.939592,-22.600596
559,-14.924107,-14.941155,-22.608465
560,-14.926529,-14.945816,-22.623884
561,-14.930006,-14.949756,-22.625338
562,-14.931746,-14.951560,-22.615885
563,-14.927941,-14.954804,-22.611939
564,-14.932246,-14.949319,-22.612311
565,-14.938955,-14.957360,-22.601917
566,-14.941099,-14.955433,-22.612897
567,-14.941080,-14.955288,-22.579377
568,-14.935681,-14.954336,-22.595051
569,-14.935566,-14.953622,-22.580246
570,-14.935714,-14.954206,-22.566397
571,-14.937993,-14.951726,-22.574758
572,-14.938697,-14.952129,-22.590778
573,-14.938739,-14.951097,-22.569576
574,-14.939562,-14.953399,-22.573595
575,-14.940198,-14.956775,-22.549289
576,-14.937403,-14.957342,-22.551226
577,-14.940815,-14.960382,-22.555943
578,-14.942969,-14.956408,-22.568772
579,-14.943966,-14.960475,-22.555697
580,-14.947185,-14.962243,-22.537983
581,-14.946673,-14.960698,-22.544893
582,-14.947462,-14.959159,-22.536837
583,-14.950015,-14.962895,-22.530087
584,-14.949696,-14.965296,-22.513333
585,-14.948572,-14.966906,-22.525431
586,-14.948326,-14.973248,-22.510565
587,-14.945774,-14.974504,-22.509364
588,-14.949730,-14.975907,-22.529167
589,-14.948725,-14.974512,-22.534856
590,-14.948064,-14.974995,-22.518172
591,-14.947106,-14.972747,-22.523362
592,-14.952404,-14.977942,-22.519469
593,-14.950675,-14.976766,-22.494744
594,-14.952147,-14.975188,-22.489294
595,-14.954600,-14.977680,-22.490015
596,-14.952130,-14.980473,-22.477090
597,-14.951834,-14.979149,-22.486430
598,-14.954914,-14.979082,-22.493602
599,-14.954157,-14.978858,-22.490336
600,-14.955137,-14.979582,-22.514535
601,-14.958217,-14.978736,-22.490303
602,-14.960163,-14.981111,-22.496327
603,-14.960311,-14.981789,-22.501445
604,-14.959591,-14.980491,-22.499194
605,-14.959841,-14.981706,-22.486526
606,-14.959407,-14.982579,-22.489084
607,-14.960191,-14.981399,-22.488245
608,-14.961207,-14.983674,-22.478001
609,-14.956060,-14.982018,-22.468820
610,-14.961192,-14.981019,-22.478544
611,-14.962425,-14.985059,-22.475170
612,-14.961561,-14.988178,-22.459059
613,-14.962983,-14.988664,-22.472621
614,-14.962628,-14.988580,-22.464623
615,-14.962497,-14.989818,-22.461174
616,-14.959978,-14.995851,-22.445448
617,-14.961235,-14.991252,-22.455183
618,-14.956959,-14.993208,-22.455642
619,-14.956946,-14.991109,-22.464981
620,-14.959373,-14.991413,-22.472401
621,-14.960144,-14.991459,-22.451872
622,-14.962798,-14.996304,-22.469487
623,-14.967451,-14.995959,-22.461266
624,-14.967123,-14.995445,-22.446885
625,-14.970821,-14.992952,-22.444689
626,-14.974461,-14.996463,-22.453661
627,-14.974627,-14.998702,-22.471793
628,-14.972123,-14.995582,-22.467852
629,-14.972169,-14.992824,-22.464733
630,-14.971576,-14.996277,-22.473684
631,-14.973959,-14.994314,-22.443952
632,-14.978384,-14.994088,-22.442294
633,-14.980186,-14.998586,-22.439793
