0.5,-0.050,0.5,3.99672e-07,0.02252,0.25908,0.02159,0.00375,1.04377,0.50877,0.02120,0.08698,0.02963
0.5,-0.050,0.6,1.22490e-06,0.03433,0.26923,0.03231,0.00824,1.06515,0.51838,0.03110,0.12782,0.03497
0.5,-0.050,0.7,2.77343e-06,0.05000,0.28180,0.04603,0.01633,1.09223,0.52990,0.04328,0.17840,0.04188
0.5,-0.050,0.8,5.37269e-06,0.07060,0.29707,0.06337,0.03012,1.12606,0.54336,0.05796,0.24023,0.05057
0.5,-0.050,0.9,9.37753e-06,0.09753,0.31528,0.08513,0.05266,1.16788,0.55871,0.07543,0.31533,0.06105
0.5,-0.050,1.0,1.50799e-05,0.13250,0.33663,0.11221,0.08833,1.21914,0.57582,0.09597,0.40638,0.07279
0.5,-0.050,1.1,2.25522e-05,0.17747,0.36111,0.14565,0.14316,1.28134,0.59439,0.11987,0.51681,0.08399
0.5,-0.050,1.2,3.14713e-05,0.23445,0.38842,0.18644,0.22507,1.35583,0.61392,0.14734,0.65080,0.09035
0.5,-0.050,1.3,4.10534e-05,0.30511,0.41788,0.23540,0.34375,1.44357,0.63377,0.17851,0.81321,0.08288
0.5,-0.050,1.4,5.02262e-05,0.39048,0.44850,0.29302,0.51023,1.54487,0.65320,0.21338,1.00932,0.04493
0.5,-0.050,1.5,5.79887e-05,0.49079,0.47916,0.35937,0.73618,1.65942,0.67155,0.25183,1.24456,-0.05166
0.5,-0.050,1.6,6.37254e-05,0.60547,0.50879,0.43417,1.03334,1.78638,0.68832,0.29368,1.52438,-0.25115
0.5,-0.050,1.7,6.72893e-05,0.73351,0.53661,0.51694,1.41322,1.92470,0.70323,0.33872,1.85413,-0.61897
0.5,-0.050,1.8,6.88857e-05,0.87369,0.56214,0.60711,1.88718,2.07332,0.71622,0.38676,2.23918,-1.24767
0.5,-0.050,1.9,6.88924e-05,1.02487,0.58517,0.70415,2.46652,2.23130,0.72736,0.43763,2.68500,-2.26392
0.5,-0.050,2.0,6.77194e-05,1.18606,0.60570,0.80760,3.16283,2.39793,0.73682,0.49121,3.19724,-3.83676
0.5,-0.050,2.1,6.57328e-05,1.35648,0.62387,0.91709,3.98804,2.57267,0.74479,0.54742,3.78182,-6.18752
0.5,-0.050,2.2,6.32269e-05,1.53555,0.63988,1.03234,4.95470,2.75516,0.75149,0.60620,4.44498,-9.60145
0.5,-0.050,2.3,6.04234e-05,1.72285,0.65395,1.15314,6.07591,2.94516,0.75710,0.66751,5.19330,-14.44121
0.5,-0.050,2.4,5.74823e-05,1.91809,0.66632,1.27934,7.36548,3.14255,0.76180,0.73132,6.03369,-21.16265
0.5,-0.050,2.5,5.45145e-05,2.12110,0.67720,1.41083,8.83791,3.34724,0.76573,0.79763,6.97343,-30.33277
